timestamp,line,enc_auger_position_angle,enc_auger_rpm,enc_auger_acceleration,enc_auger_pulse_count,enc_auger_direction,enc_auger_pulse_frequency,enc_stirer,enc_filler_slide,enc_sealing_horizontal,enc_sealing_vertical,enc_pisau_horizontal,heater_cross_1,heater_cross_2,heater_cross_3,heater_cross_4,heater_longi_1,heater_longi_2,dosing,conveyor_pulse
2025-04-15 09:02:41,2,354.5149407147149,49.57672587722761,9.856833908233437,7396.039083022105,-1,17.78352794498872,44.72560158936532,37.03486235587897,26.18077333982895,17.14045752199463,21.572988113090275,109.46888248154181,61.711995039038946,59.54201047299419,97.57891574227358,117.7249639591844,149.8394075086232,8.495704062554646,150.1635586524317
2025-04-15 09:02:42,8,247.44293335002757,15.9847988726887,13.367214522007117,5698.506345599353,-1,34.68101299560302,38.68327680930677,11.105610036513525,21.88882258691946,46.99939432184012,4.41498903275368,90.54123099503354,140.49986150301854,148.14845509331414,145.97954199994172,116.59329307152136,51.902823608956325,3.202262132001014,196.1442423036318
2025-04-15 09:02:43,2,185.35549684739786,40.237039936556606,13.66235077671946,2172.8439109930196,1,24.006808721780548,31.9144740633668,46.80868769472693,13.724348235369627,7.245765412108529,1.764951402289705,102.11901284345798,110.13743344674077,55.736079044836714,128.2911899097479,94.38135624352006,85.94986735819182,7.077890724810224,890.4198882855417
2025-04-15 09:02:44,2,274.7655363685433,7.877103030664657,24.708532781612554,988.1779326556145,0,17.722203819388042,6.739084758019406,15.182747145664385,57.50989454228314,39.23899137838137,9.427184633558372,54.184650610956965,50,55.92698681622009,150.53612299313812,52.99527937033054,181.42204982890922,4.885761730829177,1292.1105567834254
2025-04-15 09:02:45,8,58.505644665255204,58.926658142879575,10.818636715563418,8111.292573961681,-1,41.22027966473813,4.000635529138169,15.492519023852875,48.90057393953422,39.12252066724518,91.68440208633511,123.95779907144939,64.24598827192773,113.92670533596396,147.82680352327182,97.94170931336905,96.1116149325235,5.920113034628406,72.74299904185288
2025-04-15 09:02:46,4,95.35568201939336,26.550107243982,13.977553046828232,4101.7529811709655,1,35.00239301050854,41.620029211613286,14.534625281385793,3.9168026878447892,48.526691739570204,15.082820404929564,53.41227346933491,97.5244068718016,148.37308662098093,118.57986909094235,53.60504315063276,70.84106321967613,0.5255877559915845,348.64507515697306
2025-04-15 09:02:47,4,5.907444538516686,74.44932598282327,0.9568649003419871,5690.2079310763265,1,3.780133046098971,31.99068577848333,16.595867847495764,12.78181369561513,33.547853917777175,39.04777169464309,127.04287121718116,149.80395959233158,83.10560129715131,76.63868341446448,100.63735102262898,79.24637278868185,9.431077368029573,962.4806922342092
2025-04-15 09:02:48,2,260.47476544606485,35.35364196591265,7.4593521940055885,5992.930027521688,0,47.31001426213831,48.01953702076139,31.153611276232734,25.591744974759507,43.02710811710654,42.594326828119165,90.40759150871716,63.95761853369375,72.58648045516189,84.43629493606846,80.1774116021526,141.1869088250631,1.737484727950649,751.1289962060425
2025-04-15 09:02:49,4,9.903875684085213,15.584500633279463,5.920445528802958,2644.2249693640374,-1,36.07865111126721,16.842592972628168,48.57990610971389,11.726662290197016,49.12749007163873,53.857181337891916,104.0636303187682,138.15256305186324,76.83962663214523,108.49644145238786,50.87988170413848,149.3498716981922,5.857748228220256,565.4494571609247
2025-04-15 09:02:50,1,309.83051494542445,97.64823982973174,1.0798408979373453,8938.295817457303,1,27.08449786090264,0.4965762200226931,39.75870368685325,15.18716198897736,16.37797509018244,1.9054350126442632,67.47299578778666,78.4116486628099,107.79653848590073,105.8569032157859,75.97166129702231,149.39927165951877,4.337950990651214,471.1228533981543
2025-04-15 09:02:51,3,65.8852875905306,80.66459912947207,8.59551724347277,1822.2988674756823,1,9.881666119822096,8.440056671495416,43.21017186737725,26.226084030258175,10.090241706108532,73.52416788999685,108.56516816095636,121.63817040994311,57.58773161299011,112.04593064808891,56.87094768688997,81.38587343859228,4.38099627777377,479.49495670745756
2025-04-15 09:02:52,1,81.63383759566969,49.20687513765342,4.408734217794605,1187.4105165769079,1,24.715761352953503,29.844088438697124,0.26350015952504857,19.590038410345922,44.8063863201391,70.70599448040497,55.203935687690475,131.4582655699958,135.18941079970097,128.63544247253938,51.78660163823145,102.1640567001799,5.3776216269866275,682.5934159783385
2025-04-15 09:02:53,6,164.36611861509493,33.928917165127935,3.6017684767863622,516.697957143708,0,49.6864540574922,10.873471526298639,43.320405112011805,10.134952563767818,5.7546598434357605,54.60724024527889,139.92798343375028,110.54380886233122,136.03275448538272,53.26504132438485,63.50824360630959,63.566911285440376,1.6155291782735093,161.682697164924
2025-04-15 09:02:54,1,215.2073003072949,32.430705393557105,12.537267120917448,190.13367415309125,-1,23.11384359782232,29.211159988309593,37.57791690558171,20.05714942163535,11.445674291803076,96.00779805859032,148.24010901542073,137.19731319555098,83.24938626401644,97.21984608514379,135.7355814186613,57.69491955061032,9.677238440662318,356.7927700992526
2025-04-15 09:02:55,4,9.995420355096982,86.21840035063812,6.843348708778192,8798.036195836676,1,10.255750683460551,32.016024640806904,33.53877915538469,39.74937466220264,38.65147193430292,74.45883712381266,66.08944886659266,67.20805406770907,67.62110297977713,68.23760289101223,149.1199220086151,124.80118403653032,9.014299051557842,113.31919808396896
2025-04-15 09:02:56,4,42.96780786099129,55.6918213701656,7.213552753675114,5503.506697669539,1,11.677521539997143,24.017193380956048,5.731770248936707,5.276449235066616,17.779840865982454,4.118819787895789,139.20355271391944,72.13437015535352,67.33745444572983,135.270655920798,54.17481601093922,87.05423580043623,7.924198342008104,79.52403963057219
2025-04-15 09:02:57,2,334.1346566861693,33.92792950450454,10.332104977590507,9570.233686124891,0,4.680761274650425,25.02070528358467,40.112572776553556,2.390552505612298,16.878344829547938,28.948620147577852,98.52318453666098,53.06440066941715,56.09942319393406,98.10020150034532,84.77751640766802,105.52137303982593,3.0136800907324623,716.7177698110667
2025-04-15 09:02:58,5,358.11504808102103,38.198531815136924,17.967398346228304,481.7989929636524,0,31.038050233350724,35.78993933956712,23.80957918199002,39.34827564837869,33.014266400132925,68.35024462099656,102.83916147933346,140.54206894677603,57.49474785020795,131.24426826625984,99.81616000297734,76.24909725742108,3.063704149445019,88.6692288717419
2025-04-15 09:02:59,5,281.65970003546994,5.9564052159506105,9.800892364720077,989.3094228898547,1,28.046209155225917,11.616979084279839,32.10364817035778,16.136727326670258,25.623370855729625,77.96972261565918,121.06958798501685,142.55205015541958,124.72692571232875,121.57411249467887,62.71532882213722,52.54805634288149,9.885206414572608,671.7660756722771
2025-04-15 09:03:00,5,259.3499394058302,60.08975647506968,15.762772684099653,8324.281934105265,-1,45.68855600626019,7.619937241153107,43.120924909533365,4.903307997253675,10.672867484410741,91.13110138837348,83.70194163123512,97.38899124618993,56.798218183044554,126.20818642275947,112.08567361238067,105.78414973053646,0.2275533362881932,131.68345756198386
2025-04-15 09:03:01,4,153.96174518003676,98.33891083128742,0.14446749856535934,1459.315016100119,-1,41.31774113843851,43.90862501551487,3.0252714415262782,22.3994596608938,25.16385515195092,91.02602747664037,87.35221124249955,83.80159660113625,148.22184635668833,99.75258287323646,109.4074388262767,100.154768436745,2.5162832174119707,603.579119420551
2025-04-15 09:03:02,3,277.171271018079,55.23480701833709,2.474465466765703,3076.375471593077,1,39.374363123041036,47.9674696111379,12.489224187622256,29.897106397079632,19.88168406607566,35.41273179812109,69.39300840537533,110.76519653972699,85.13246064904452,56.59719806806412,59.41017831337769,98.28341374487772,5.742654358319886,386.1725878782911
2025-04-15 09:03:03,4,293.4702417247552,94.33300135337944,4.297546799426324,3971.3949080771918,1,0.7890020491252647,27.509952940871003,45.411501248435854,45.77559985269138,15.375640418765634,8.38209062408083,79.58112903131456,69.93257617169195,53.13791049200438,69.6314361158629,140.57509161120433,142.2516427244447,4.8530288259441985,591.1102001802407
2025-04-15 09:03:04,1,240.16148194915843,16.367987323910437,3.31799038062345,1600.3004183179025,1,38.08621812879231,15.994960618215098,12.964515734336397,29.21885139967444,48.48274319822717,50.718378062936274,115.79069077396359,113.08436625485874,86.42858183362901,62.93744934939759,140.42520580825357,116.90037642279924,6.195648692383781,617.9835870123778
2025-04-15 09:03:05,4,182.22764658468526,60.51777294909711,1.6015255070633594,6338.244747440062,0,29.597800439622763,11.372422191698629,7.659047289316789,38.2202479827784,4.134661153703195,54.25127630009884,115.21428749659731,52.627919292740145,56.792207380942514,53.6615587794596,130.94916998881928,122.99202987048584,7.858780940273085,6.810277927541852
2025-04-15 09:03:06,6,347.6776478740561,3.283726633119244,10.70199615822974,6408.443844405487,-1,30.499874163840396,41.46795486976176,30.15388613903654,2.474881331939055,19.12886421262565,33.88672363379742,68.20790396595496,106.24999675023233,94.1558786895247,100.93969223158597,107.76051742325873,70.26430183728726,2.2048039029143296,602.0794194971046
2025-04-15 09:03:07,2,157.50162474503102,25.479959014177638,5.623002262925041,6991.741835069182,-1,1.7809250933085523,24.655293227576106,44.91749318407073,32.973820427915435,17.383294239573992,24.116255938618078,70.75779234507567,82.96898585452273,67.91779707687738,54.00052862445155,150.23936487489257,126.89990075990806,0.9749353211690537,185.79068510823933
2025-04-15 09:03:08,1,124.50145088728651,62.61285766034602,5.93505180611295,3198.5961379930473,0,10.919280372033608,14.272812656282706,1.736602652015301,32.58217793133781,46.858881660157806,80.90374933353749,127.84487311482204,106.21318223940662,143.4995463900102,62.84605994348499,66.30297459696655,108.63587327246739,6.519434589767702,209.37359944730227
2025-04-15 09:03:09,8,63.863015280101976,83.34937619644724,9.713399990291297,3039.8083077712868,1,33.606108231481876,36.11522925338597,20.355099835356828,36.234002224038775,38.089541341373604,52.04449577192489,146.52413548467058,104.25066574716834,64.56349454286621,97.47442169962068,108.42736896212142,71.25441457671039,2.5212199633832064,146.04370445531524
2025-04-15 09:03:10,4,126.92495682753362,18.405596766849865,18.509632522579217,5563.026022732452,1,28.065897963879756,31.445852592069667,48.413035207132914,34.82185349650845,21.297686390210085,77.19975432594407,107.80721063287629,128.81579952680795,130.85060633862923,83.81288005394357,144.664391992145,51.34168182987383,6.506945842550485,79.2514505314501
2025-04-15 09:03:11,5,208.2967749859437,35.54110643230881,18.354335377196097,4218.1395377148365,1,37.52310622834522,27.614516157626223,35.12587348533898,19.20522697754637,0.2601697032161898,58.70845324570276,119.43605393095315,104.57561039094158,122.00149166431157,134.62634278026343,68.70139072776465,111.77422792425176,4.470357234120874,760.0562752892482
2025-04-15 09:03:12,8,238.69931755455144,2.3475463608430447,15.818298221421536,5355.446639282816,-1,17.737017148773866,35.1575869905577,22.113017755411583,11.963700908794323,27.592851665122602,44.81209571102902,61.832517600657546,133.0665168242716,101.93139974443696,62.083490785867426,147.21910299898192,131.04450860822743,0.42046525049009853,656.7282363864039
2025-04-15 09:03:13,3,32.6046429396409,47.83852491466389,8.784367692741807,7002.027593625167,-1,40.96382256158614,11.989939662232112,3.2029022842639474,19.039958159906114,48.2750576580386,46.15354549444528,98.28185397565942,98.20267762837548,92.69997864379691,120.73982343107943,97.36911743856248,133.63627240059498,6.778115279229486,125.63779032879907
2025-04-15 09:03:14,5,257.1347827520369,45.028705793739555,19.30623370059085,129.34319422426398,0,5.526653262472603,23.692748744846963,14.450357653429252,26.529528150315983,43.182028500364844,38.775318116703794,111.43477160654577,119.6956938950341,134.62907820244678,145.8262498129178,81.55289051975109,78.96151864248142,2.3650745713720553,541.5608852390847
2025-04-15 09:03:15,8,172.28268581377708,71.86716986717057,19.28159081054018,5675.309553670003,-1,14.16491317360839,19.560630636007346,28.581298025262253,40.33794804105925,8.23560081947261,78.66374259733246,141.2331248265893,106.49889621305373,118.64161580411347,140.48605628728828,114.52267189919918,72.41304961868177,3.7504974788792333,162.6356224913853
2025-04-15 09:03:16,7,168.87276589282783,8.013830541415922,3.9711247926718585,32.69336964769387,-1,29.97447461167085,40.740456140107376,34.32015458203233,23.755306836900154,39.32425781213589,13.861890982478087,96.73779585348156,74.64869969978268,70.85501594223771,97.64529823512652,96.1531255975753,81.37019534213054,9.079493281914234,526.5357632698202
2025-04-15 09:03:17,5,207.66813829762515,47.919940363288525,15.094397713492489,1653.7776539698068,-1,22.95527208680868,43.01577500246624,0.3956212575434215,20.280361858424158,17.14240225255515,18.187331097732784,55.37501365258072,104.69531301185049,103.2056148576834,102.62332805312693,66.0073297654713,77.11961249264239,0.7179764718145143,928.3926662785445
2025-04-15 09:03:18,4,28.60365414660226,54.8562700085088,3.0340458285824967,752.788734070492,0,35.28520705068395,48.578347226388736,24.131881563463182,36.0771489528432,34.43274622470393,35.231315573885205,67.64814378304857,145.15174494090826,66.802929428532,84.95482993169176,105.54036438508275,78.6691914910464,9.563968199944938,764.6448144827309
2025-04-15 09:03:19,6,239.0204594670471,82.58625275230386,6.7158945568270045,641.1337748378832,1,29.621079867981614,1.6244776963610041,34.19465066889339,37.19633006080418,36.95907087747629,17.00417493742783,121.9105378619494,87.33500401884346,110.87024283598437,61.49587305803106,117.64838887496907,98.18006472628659,8.234807302753675,35.63051940413919
